ACTUAL_DATES,NEW_DATE,BC_1MONTH,BC_2MONTH,BC_3MONTH,BC_4MONTH,BC_5MONTH,BC_6MONTH,BC_7MONTH,BC_8MONTH,BC_9MONTH,BC_10MONTH,BC_11MONTH,BC_1YEAR,BC_2YEAR,BC_3YEAR,BC_4YEAR,BC_5YEAR,BC_6YEAR,BC_7YEAR,BC_8YEAR,BC_9YEAR,BC_10YEAR,BC_15YEAR,BC_20YEAR,BC_25YEAR,BC_30YEAR,BC_30YEARDISPLAY
4/1/2019,4/1/2019,,,-0.428009791,-0.412674337,-0.397643219,-0.38290165,-0.368435479,-0.35423116,-0.340275736,-0.326556813,-0.31306254,-0.29978159,-0.153559972,-0.023068474,0.099477013,0.217922149,0.33381406,0.447438243,0.558457667,0.666292918,0.770336611,1.219975737,1.54796032,1.778883815,1.9431285,1.9431285
4/2/2019,4/2/2019,,,-0.430301497,-0.414136943,-0.398311573,-0.382809463,-0.367615355,-0.35271463,-0.338093288,-0.323737923,-0.309635701,-0.295774344,-0.144424852,-0.011349337,0.112159964,0.230579145,0.345878659,0.458622372,0.568651236,0.675495191,0.778610019,1.225141662,1.552042834,1.782765857,1.94708623,1.94708623
4/3/2019,4/3/2019,,,-0.443534427,-0.425608157,-0.408134323,-0.391092724,-0.374463948,-0.35822934,-0.342370977,-0.326871644,-0.311714807,-0.296884594,-0.139426047,-0.007245565,0.111785024,0.224391794,0.333955249,0.441859865,0.548364289,0.653149687,0.755654587,1.215534268,1.56782972,1.82338396,2.008157655,2.008157655
4/4/2019,4/4/2019,,,-0.439124264,-0.419939449,-0.401345778,-0.383317083,-0.365828186,-0.348854864,-0.332373819,-0.316362646,-0.3007998,-0.285664571,-0.130878452,-0.009010352,0.096216964,0.194085126,0.289470753,0.384562501,0.479981921,0.57550094,0.670489272,1.11278636,1.465106942,1.725615491,1.915707662,1.915707662
4/5/2019,4/5/2019,,,-0.4372698,-0.417396428,-0.398119419,-0.379412721,-0.361251262,-0.343610922,-0.326468496,-0.309801666,-0.293588972,-0.27780978,-0.11577597,0.012418809,0.123053825,0.225459091,0.324585979,0.422710496,0.520544953,0.617949575,0.714376391,1.159464974,1.511152295,1.770226691,1.958931896,1.958931896
4/6/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2019,4/8/2019,,,-0.420151841,-0.399130434,-0.37888779,-0.359388129,-0.340597042,-0.32248144,-0.305009515,-0.288150693,-0.27187559,-0.256155977,-0.1019814,0.011114888,0.10507141,0.192263022,0.27907529,0.36826064,0.460468008,0.555216554,0.651499339,1.117996077,1.501490232,1.788044191,1.997854044,1.997854044
4/9/2019,4/9/2019,,,-0.409538087,-0.395402818,-0.381433158,-0.367623191,-0.353967215,-0.340459731,-0.32709544,-0.313869232,-0.300776187,-0.287811564,-0.140750058,-0.005526376,0.121722774,0.243252368,0.360278264,0.473368453,0.582707711,0.688272968,0.78994633,1.235875103,1.577772127,1.831455627,2.019080806,2.019080806
4/10/2019,4/10/2019,,,-0.394362757,-0.381549074,-0.368918633,-0.356462365,-0.344171579,-0.332037958,-0.320053536,-0.308210693,-0.29650214,-0.284920906,-0.15372878,-0.031652781,0.086038325,0.201575105,0.31570559,0.428356248,0.539050534,0.64716489,0.752077452,1.213851614,1.561561686,1.812799869,1.994589726,1.994589726
4/11/2019,4/11/2019,,,-0.367096973,-0.354607138,-0.342339521,-0.330284628,-0.318433301,-0.306776709,-0.29530634,-0.284013986,-0.272891737,-0.261931975,-0.140672255,-0.032113082,0.069931903,0.169019506,0.266984579,0.364570457,0.461860761,0.558569921,0.654234093,1.09997442,1.465232379,1.745963396,1.957483163,1.957483163
4/12/2019,4/12/2019,,,-0.419538904,-0.402349536,-0.385609041,-0.369298511,-0.353399716,-0.337895082,-0.322767675,-0.308001176,-0.293579865,-0.279488597,-0.131337116,-0.009454249,0.098527791,0.19987099,0.298532389,0.396389429,0.49406251,0.59145776,0.68811724,1.140081825,1.50721504,1.784613567,1.990350369,1.990350369
4/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2019,4/15/2019,,,-0.369942134,-0.357746649,-0.345626019,-0.333578138,-0.321600973,-0.30969257,-0.297851043,-0.286074579,-0.274361432,-0.262709921,-0.127169146,0.001830294,0.125609302,0.244902244,0.360069114,0.471243084,0.578431144,0.681581026,0.780624145,1.213142208,1.546224195,1.796636983,1.984448779,1.984448779
4/16/2019,4/16/2019,,,-0.359784706,-0.345904015,-0.332268393,-0.318868081,-0.305693658,-0.292736027,-0.279986406,-0.267436321,-0.255077595,-0.242902336,-0.108595248,0.01048794,0.120965438,0.226781161,0.330105369,0.431964655,0.532676997,0.632147416,0.730064748,1.182842435,1.552371961,1.836526505,2.050924069,2.050924069
4/17/2019,4/17/2019,,,-0.367698688,-0.35398875,-0.34040937,-0.326957116,-0.313628657,-0.300420766,-0.287330309,-0.274354251,-0.261489646,-0.24873364,-0.103205227,0.03089894,0.15626385,0.274675301,0.38729538,0.494861849,0.597830981,0.696478582,0.790970336,1.204034679,1.525563515,1.770376065,1.955871232,1.955871232
4/18/2019,4/18/2019,,,-0.368292721,-0.354896493,-0.341651868,-0.328554512,-0.315600221,-0.302784916,-0.290104639,-0.27755555,-0.265133926,-0.252836153,-0.113748822,0.012848866,0.130371953,0.241092414,0.346481094,0.447457147,0.544568324,0.638119829,0.728265173,1.129075372,1.448557197,1.695673494,1.884753653,1.884753653
4/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,4/23/2019,,,-0.334560721,-0.32128709,-0.308155058,-0.295160626,-0.282299914,-0.269569162,-0.256964719,-0.244483047,-0.232120713,-0.21987439,-0.080886677,0.046307605,0.164834318,0.276762958,0.383425925,0.485650789,0.583927632,0.678528201,0.769589539,1.173030416,1.492835848,1.739241079,1.927312266,1.927312266
4/24/2019,4/24/2019,,,-0.350353142,-0.337212859,-0.32423817,-0.311424127,-0.298765926,-0.286258903,-0.273898534,-0.261680426,-0.249600318,-0.237654075,-0.103394808,0.017719263,0.129616669,0.234914769,0.33530509,0.431836212,0.525119674,0.615478307,0.703051769,1.098787986,1.421386523,1.674740422,1.870507646,1.870507646
4/25/2019,4/25/2019,,,-0.343774858,-0.330487836,-0.317353742,-0.304368221,-0.291527042,-0.278826101,-0.266261413,-0.253829108,-0.241525435,-0.22934675,-0.091765421,0.033225538,0.14910129,0.258189308,0.362007532,0.461512328,0.557278719,0.649630019,0.738729874,1.136597371,1.456095561,1.704780676,1.895963711,1.895963711
4/26/2019,4/26/2019,,,-0.349429732,-0.335993488,-0.322728406,-0.309629431,-0.296691656,-0.283910318,-0.27128079,-0.258798583,-0.24645934,-0.234258832,-0.097296532,0.025970103,0.139580695,0.246240533,0.347710914,0.445095929,0.539051402,0.629935588,0.717916553,1.114581577,1.437228755,1.690359359,1.885847813,1.885847813
4/27/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2019,4/29/2019,,,-0.362315962,-0.349558678,-0.337020458,-0.324692045,-0.312564518,-0.300629279,-0.288878043,-0.277302831,-0.265895958,-0.254650024,-0.129911438,-0.018011326,0.086981294,0.188446707,0.288113484,0.386676865,0.484217792,0.580481433,0.675057648,1.10826305,1.455494848,1.718415638,1.914603329,1.914603329
4/30/2019,4/30/2019,,,-0.367640026,-0.354119534,-0.340876949,-0.327899892,-0.315176454,-0.302695171,-0.290445017,-0.278415386,-0.266596079,-0.254977293,-0.128107988,-0.016569366,0.087259853,0.187613917,0.28657992,0.384934048,0.48269637,0.579491111,0.67477393,1.110680448,1.456017211,1.713680161,1.903648618,1.903648618
5/1/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2019,5/2/2019,,,-0.404621377,-0.388198872,-0.372255693,-0.356769674,-0.341719508,-0.327084715,-0.312845616,-0.298983303,-0.285479616,-0.272317119,-0.135514261,-0.023923166,0.075789183,0.170988636,0.265325692,0.36022101,0.455828986,0.551649129,0.646902493,1.088709096,1.438578393,1.696474259,1.884406536,1.884406536
5/3/2019,5/3/2019,,,-0.415361477,-0.398836295,-0.382783189,-0.367180429,-0.352007127,-0.337243203,-0.322869363,-0.308867071,-0.295218522,-0.281906616,-0.143062361,-0.029236163,0.072655125,0.169846362,0.265930565,0.36231471,0.459164155,0.556001925,0.652077718,1.09601869,1.446429708,1.704402592,1.892302011,1.892302011
5/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2019,5/6/2019,,,-0.42963701,-0.412247447,-0.39535175,-0.378928095,-0.362955478,-0.347413687,-0.332283276,-0.317545538,-0.303182484,-0.289176814,-0.143536759,-0.025390619,0.078889008,0.177061397,0.27317425,0.36900221,0.464991832,0.560870243,0.656027005,1.097944669,1.450475287,1.712259766,1.904007546,1.904007546
5/7/2019,5/7/2019,,,-0.433076862,-0.415577464,-0.398607103,-0.382142108,-0.366159696,-0.350637945,-0.335555767,-0.320892875,-0.306629763,-0.292747674,-0.149977215,-0.036101935,0.063624501,0.157578987,0.250111365,0.34310609,0.437007663,0.531480914,0.625825172,1.06931932,1.426910173,1.693574948,1.889225612,1.889225612
5/8/2019,5/8/2019,,,-0.429099775,-0.410391462,-0.392282408,-0.374746244,-0.357757579,-0.341291969,-0.325325886,-0.309836687,-0.294802585,-0.280202621,-0.13225274,-0.017662729,0.080275797,0.171196081,0.260229436,0.349726219,0.440390479,0.532014474,0.623942823,1.061035846,1.417757938,1.685341605,1.882210211,1.882210211
5/9/2019,5/9/2019,,,-0.428520984,-0.409610814,-0.391301369,-0.373566309,-0.35638027,-0.339718834,-0.323558496,-0.307876637,-0.292651491,-0.277862118,-0.127772527,-0.011298877,0.088265816,0.180565641,0.270750248,0.361192361,0.452619981,0.544849256,0.637247555,1.075320066,1.431904529,1.699057278,1.895488863,1.895488863
5/10/2019,5/10/2019,,,-0.420569554,-0.401663001,-0.383332037,-0.36555231,-0.348300346,-0.331553518,-0.315290022,-0.299488848,-0.284129755,-0.269193247,-0.116736883,0.002246741,0.103721356,0.197113469,0.287623993,0.377794068,0.468551944,0.559901487,0.651365384,1.086875323,1.445718354,1.717646584,1.919194824,1.919194824
5/11/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2019,5/13/2019,,,-0.41987816,-0.400782329,-0.382281255,-0.364349805,-0.346963752,-0.330099739,-0.313735256,-0.297848611,-0.282418901,-0.267425992,-0.115196339,0.002437626,0.102008781,0.193305283,0.281748563,0.370005694,0.459068694,0.548965398,0.639217944,1.071595662,1.430092971,1.702594472,1.904874784,1.904874784
5/14/2019,5/14/2019,,,-0.413192769,-0.39616887,-0.37956923,-0.363375899,-0.347571598,-0.332139695,-0.317064181,-0.302329653,-0.287921292,-0.273824844,-0.12450125,-0.000281853,0.110174121,0.213405215,0.312907159,0.410307009,0.506134823,0.600321007,0.692508576,1.108850901,1.432417191,1.669969322,1.843080786,1.843080786
5/15/2019,5/15/2019,,,-0.409465121,-0.391221796,-0.373490227,-0.356248987,-0.339477435,-0.323155686,-0.307264587,-0.291785696,-0.276701255,-0.26199417,-0.109535379,0.012494781,0.117953521,0.214977367,0.308040774,0.39933795,0.489697609,0.579177989,0.66744506,1.07384054,1.396528769,1.636019864,1.811462929,1.811462929
5/16/2019,5/16/2019,,,-0.411163391,-0.393488491,-0.376325364,-0.359652288,-0.343448336,-0.32769335,-0.312367918,-0.297453346,-0.282931636,-0.268785465,-0.122845122,-0.006769974,0.09344295,0.185981506,0.275310695,0.363578333,0.451546405,0.539197347,0.626119657,1.030676534,1.355324622,1.597517526,1.775404004,1.775404004
5/17/2019,5/17/2019,,,-0.414196249,-0.397455902,-0.381191124,-0.365381417,-0.350007037,-0.335048973,-0.320488918,-0.306309254,-0.29249302,-0.279023899,-0.139315414,-0.026847281,0.071456347,0.163166107,0.252339507,0.340857962,0.429311333,0.517572448,0.605161292,1.012917385,1.339996385,1.583972072,1.7631878,1.7631878
5/18/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2019,5/20/2019,,,-0.409679715,-0.392804034,-0.376429301,-0.36053271,-0.345092331,-0.330087075,-0.315496671,-0.301301631,-0.287483234,-0.274023489,-0.134833596,-0.022523725,0.076816022,0.170965068,0.263865212,0.35713792,0.451072215,0.545254503,0.638958817,1.074918058,1.421653733,1.677926936,1.864954253,1.864954253
5/21/2019,5/21/2019,,,-0.409350284,-0.392337331,-0.375837139,-0.359826412,-0.344282747,-0.329184598,-0.31451125,-0.300242793,-0.28636009,-0.272844755,-0.133540151,-0.021800074,0.076631217,0.169749077,0.261624466,0.353950971,0.44705304,0.540529551,0.633653271,1.068186176,1.41483536,1.671419745,1.858804796,1.858804796
5/22/2019,5/22/2019,,,-0.409410968,-0.392608429,-0.376312853,-0.360501118,-0.345150983,-0.330241065,-0.315750804,-0.301660439,-0.28795098,-0.274604182,-0.137000859,-0.026493622,0.071037652,0.163494425,0.254882219,0.346848619,0.439685395,0.532967924,0.625951838,1.060248478,1.406983473,1.663723796,1.851258144,1.851258144
5/23/2019,5/23/2019,,,-0.411509287,-0.394976899,-0.378951958,-0.363411187,-0.348332202,-0.333693476,-0.319474315,-0.305654827,-0.292215898,-0.279139163,-0.144702795,-0.037134038,0.057769676,0.14794436,0.237398641,0.327763597,0.419303193,0.51155945,0.603752923,1.036524143,1.38370841,1.641380232,1.829814976,1.829814976
5/24/2019,5/24/2019,,,-0.417665438,-0.402828433,-0.388412657,-0.374398063,-0.360765387,-0.347496125,-0.334572501,-0.321977448,-0.309694581,-0.297708171,-0.172076285,-0.067662223,0.027378118,0.119461639,0.211641895,0.304969621,0.39937385,0.494219431,0.588648634,1.027544522,1.37575157,1.632772267,1.820257151,1.820257151
5/25/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2019,5/27/2019,,,-0.411383501,-0.394618083,-0.378392723,-0.362682744,-0.347464409,-0.332714882,-0.318412205,-0.304535266,-0.29106377,-0.277978211,-0.144922913,-0.040518758,0.050427974,0.136468965,0.2219761,0.308776959,0.39722439,0.486882051,0.576952113,1.004597497,1.35161403,1.610595173,1.800501823,1.800501823
5/28/2019,5/28/2019,,,-0.376584297,-0.363327257,-0.350324674,-0.337565432,-0.325038843,-0.31273463,-0.300642917,-0.288754208,-0.277059384,-0.265549682,-0.139124477,-0.027322353,0.076568694,0.176245337,0.273520047,0.369074369,0.462951656,0.554871897,0.644426478,1.044142819,1.351381035,1.576340049,1.740340312,1.740340312
5/29/2019,5/29/2019,,,-0.406958365,-0.388786739,-0.371264074,-0.354361254,-0.338050251,-0.322304087,-0.307096797,-0.292403401,-0.278199864,-0.264463072,-0.128739139,-0.028116763,0.055753916,0.133406857,0.210410739,0.289272238,0.370688786,0.454358283,0.539489967,0.955031423,1.301493057,1.563365414,1.756549313,1.756549313
5/30/2019,5/30/2019,,,-0.406958365,-0.388786739,-0.371264074,-0.354361254,-0.338050251,-0.322304087,-0.307096797,-0.292403401,-0.278199864,-0.264463072,-0.128739139,-0.028116763,0.055753916,0.133406857,0.210410739,0.289272238,0.370688786,0.454358283,0.539489967,0.955031423,1.301493057,1.563365414,1.756549313,1.756549313
5/31/2019,5/31/2019,,,-0.405038553,-0.386195996,-0.368071222,-0.350632209,-0.333848117,-0.317689254,-0.302127033,-0.287133939,-0.272683492,-0.258750213,-0.12384514,-0.027916025,0.04943729,0.120023998,0.190169412,0.262795556,0.338795523,0.417925748,0.499372232,0.906415391,1.253279148,1.518088293,1.714372149,1.714372149
6/1/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2019,6/3/2019,,,-0.397992828,-0.377388484,-0.357684616,-0.338839974,-0.320814855,-0.303571058,-0.287071828,-0.271281813,-0.256167013,-0.241694736,-0.107846763,-0.02119951,0.044074054,0.102760738,0.162659531,0.227272564,0.297567362,0.373110583,0.452780437,0.867029636,1.229091828,1.507015011,1.713083838,1.713083838
6/4/2019,6/4/2019,,,-0.40547121,-0.385476232,-0.366338932,-0.34802165,-0.330488074,-0.313703197,-0.297633279,-0.282245801,-0.267509432,-0.253393986,-0.122866142,-0.039303686,0.022094655,0.076000277,0.130506734,0.18954104,0.254481048,0.32522409,0.400879377,0.809103545,1.182905138,1.479001482,1.702926674,1.702926674
6/5/2019,6/5/2019,,,-0.40451166,-0.38423643,-0.364845768,-0.346300899,-0.328564435,-0.311600329,-0.295373835,-0.279851464,-0.265000944,-0.250791185,-0.120388359,-0.038504907,0.020453323,0.071655232,0.123493742,0.180064281,0.242828264,0.311713072,0.385825541,0.790116206,1.163540834,1.460413682,1.685307021,1.685307021
6/6/2019,6/6/2019,,,-0.402557687,-0.381734623,-0.361844357,-0.342846154,-0.324700732,-0.307370214,-0.290818082,-0.275009136,-0.259909452,-0.245486339,-0.114803631,-0.03549335,0.019449424,0.066086168,0.113353195,0.165657294,0.224619864,0.290231958,0.361604983,0.758717917,1.131229081,1.429297065,1.65578376,1.65578376
6/7/2019,6/7/2019,,,-0.413142671,-0.395827306,-0.379275477,-0.363453379,-0.348328406,-0.333869112,-0.320045176,-0.306827364,-0.2941875,-0.282098428,-0.171367163,-0.101673918,-0.050589699,-0.004828431,0.042920461,0.096158181,0.156040586,0.222353128,0.294147809,0.690531016,1.061708304,1.359758701,1.587102891,1.587102891
6/8/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2019,6/10/2019,,,-0.419163799,-0.400345251,-0.382357198,-0.365162045,-0.348723572,-0.333006894,-0.317978416,-0.303605787,-0.289857866,-0.276704678,-0.155779773,-0.078638118,-0.021138479,0.030737524,0.084506769,0.143622635,0.209095231,0.280550611,0.356908492,0.765687085,1.134908323,1.424352612,1.641768082,1.641768082
6/11/2019,6/11/2019,,,-0.421501959,-0.402805257,-0.384943605,-0.367879387,-0.351576359,-0.335999598,-0.321115467,-0.306891567,-0.293296701,-0.280300832,-0.161568049,-0.087065276,-0.032470166,0.016406728,0.067224244,0.12354271,0.186445321,0.255601882,0.329952251,0.732780061,1.100743095,1.390937938,1.609653753,1.609653753
6/12/2019,6/12/2019,,,-0.417263698,-0.397242072,-0.378119948,-0.359857315,-0.342415611,-0.325757674,-0.309847699,-0.294651196,-0.280134943,-0.266266948,-0.140282603,-0.062794763,-0.007734506,0.040213952,0.089420175,0.143879621,0.204930271,0.272380678,0.34523646,0.743826587,1.110942178,1.401457417,1.620735968,1.620735968
6/13/2019,6/13/2019,,,-0.396024457,-0.377297058,-0.359518443,-0.342641003,-0.326619033,-0.311408662,-0.296967788,-0.283256019,-0.270234607,-0.257866397,-0.148807883,-0.083336329,-0.033788769,0.014770602,0.069478232,0.132864914,0.204891017,0.284214973,0.368960095,0.812092777,1.193874367,1.482017376,1.693185082,1.693185082
6/14/2019,6/14/2019,,,-0.40661709,-0.388740197,-0.371745232,-0.355588798,-0.34022919,-0.325626339,-0.311741758,-0.298538481,-0.285981017,-0.274035296,-0.167737369,-0.10291049,-0.053670823,-0.00579695,0.047686781,0.109407456,0.1795143,0.256861987,0.339738504,0.77792879,1.161983563,1.455572484,1.672474809,1.672474809
6/15/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2019,6/17/2019,,,-0.418073319,-0.399382317,-0.381590244,-0.364653723,-0.348531052,-0.333182142,-0.318568469,-0.304653013,-0.291400213,-0.278775913,-0.165594408,-0.095987759,-0.043688662,0.005919486,0.060169724,0.121988541,0.191762746,0.268527303,0.350701391,0.785847456,1.16896779,1.462942666,1.680649566,1.680649566
6/18/2019,6/18/2019,,,-0.443836825,-0.42886335,-0.414688195,-0.401268833,-0.388564482,-0.376536045,-0.365146051,-0.354358591,-0.344139267,-0.334455134,-0.249767367,-0.197883875,-0.155107873,-0.109164295,-0.054674397,0.009754582,0.083366048,0.164384108,0.250684555,0.697185552,1.076859284,1.361272267,1.568881394,1.568881394
6/19/2019,6/19/2019,,,-0.434313668,-0.419224839,-0.404926507,-0.39137693,-0.378536073,-0.366365546,-0.354828541,-0.343889783,-0.333515468,-0.323673214,-0.237008545,-0.183365454,-0.139311874,-0.092630514,-0.037897118,0.026369891,0.099512957,0.179848628,0.265331189,0.707409447,1.083779161,1.366110428,1.572392981,1.572392981
6/20/2019,6/20/2019,,,-0.439398315,-0.426228942,-0.41368968,-0.401747771,-0.390371764,-0.37953147,-0.369197921,-0.359343322,-0.349941016,-0.340965441,-0.258576174,-0.20298537,-0.155351612,-0.105709114,-0.049545068,0.014437209,0.085754518,0.163044651,0.24461343,0.663467935,1.021604918,1.292551094,1.491801873,1.491801873
6/21/2019,6/21/2019,,,-0.437888184,-0.421332981,-0.405610594,-0.39067876,-0.376496905,-0.363026087,-0.350228938,-0.338069609,-0.326513715,-0.315528286,-0.217919982,-0.15772009,-0.110485873,-0.063111695,-0.00943729,0.052602875,0.122798337,0.19979693,0.281790373,0.708200295,1.074344374,1.350538803,1.552971213,1.552971213
6/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2019,6/24/2019,,,-0.449177139,-0.431280767,-0.414322516,-0.39825489,-0.3830323,-0.368610997,-0.354949004,-0.342006056,-0.329743538,-0.318124424,-0.217341496,-0.158997733,-0.115662744,-0.072601747,-0.022840388,0.036027783,0.103871463,0.179283775,0.260342908,0.68766603,1.057254731,1.336220601,1.540552844,1.540552844
6/25/2019,6/25/2019,,,-0.446873758,-0.428527911,-0.411180262,-0.394780305,-0.379279562,-0.364631507,-0.350791499,-0.337716713,-0.325366079,-0.313700216,-0.21484594,-0.161166464,-0.123437106,-0.085923023,-0.041140168,0.013533205,0.078011417,0.150841577,0.230011935,0.654747101,1.026567095,1.308397903,1.515167282,1.515167282
6/26/2019,6/26/2019,,,-0.446873758,-0.428527911,-0.411180262,-0.394780305,-0.379279562,-0.364631507,-0.350791499,-0.337716713,-0.325366079,-0.313700216,-0.21484594,-0.161166464,-0.123437106,-0.085923023,-0.041140168,0.013533205,0.078011417,0.150841577,0.230011935,0.654747101,1.026567095,1.308397903,1.515167282,1.515167282
6/27/2019,6/27/2019,,,-0.448128479,-0.430012957,-0.412873045,-0.396659253,-0.38132408,-0.366821943,-0.353109108,-0.340143627,-0.327885269,-0.316295466,-0.217345597,-0.162371892,-0.122813551,-0.083331482,-0.0366649,0.019693533,0.085610645,0.159625629,0.239740856,0.666557312,1.038253177,1.319405486,1.525487889,1.525487889
6/28/2019,6/28/2019,,,-0.45147442,-0.434243063,-0.417937748,-0.402511032,-0.387917384,-0.374113119,-0.361056332,-0.348706836,-0.337026101,-0.32597719,-0.231171838,-0.177357175,-0.13733541,-0.096601559,-0.048389306,0.009529183,0.076874745,0.152121397,0.233253469,0.662519721,1.03435932,1.315049968,1.520625482,1.520625482
6/29/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2019,7/1/2019,,,-0.46050154,-0.446561619,-0.433352215,-0.420834776,-0.408972313,-0.397729344,-0.387071841,-0.376967181,-0.36738409,-0.358292602,-0.278221129,-0.228507707,-0.187344443,-0.143319539,-0.091350355,-0.030048444,0.039956753,0.117058732,0.199298634,0.627150808,0.99421949,1.271029292,1.473926051,1.473926051
7/2/2019,7/2/2019,,,-0.474318897,-0.462771639,-0.451836556,-0.44147929,-0.431666918,-0.422367902,-0.413552039,-0.405190413,-0.397255348,-0.389720365,-0.322320171,-0.277244464,-0.235964065,-0.189245525,-0.133416064,-0.067967134,0.005951793,0.086453847,0.17145539,0.604120244,0.967259451,1.237982593,1.435240593,1.435240593
7/3/2019,7/3/2019,,,-0.487870744,-0.47772216,-0.468130079,-0.45906222,-0.450487672,-0.442376846,-0.434701424,-0.427434318,-0.42054962,-0.41402256,-0.355959069,-0.316601084,-0.27897009,-0.234830019,-0.18112631,-0.117713302,-0.045935146,0.032234251,0.11469036,0.532519493,0.880863754,1.139372106,1.327221781,1.327221781
7/4/2019,7/4/2019,,,-0.481965353,-0.47006189,-0.458839705,-0.448261197,-0.438290329,-0.428892569,-0.420034836,-0.411685449,-0.403814076,-0.396391685,-0.333355112,-0.296161357,-0.264273409,-0.227291573,-0.180900944,-0.12427066,-0.058417688,0.014795383,0.093251237,0.502011343,0.850575079,1.111656481,1.302141913,1.302141913
7/5/2019,7/5/2019,,,-0.470928894,-0.458062144,-0.445875751,-0.434333198,-0.423399461,-0.413040956,-0.403225487,-0.393922199,-0.385101525,-0.376735148,-0.302981142,-0.256563521,-0.217088462,-0.174019144,-0.122791359,-0.062303442,0.006675354,0.082488926,0.163181501,0.580795501,0.937010279,1.204738858,1.400614537,1.400614537
7/6/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2019,7/8/2019,,,-0.486280057,-0.471822927,-0.458178884,-0.445303841,-0.433155553,-0.421693557,-0.4108791,-0.40067508,-0.391045983,-0.381957829,-0.304580876,-0.259728354,-0.223388408,-0.183326975,-0.134336218,-0.075210231,-0.00685826,0.068841042,0.149709069,0.567620821,0.919779312,1.181194605,1.370849519,1.370849519
7/9/2019,7/9/2019,,,-0.478525259,-0.465540368,-0.453242136,-0.441593021,-0.430557047,-0.420099744,-0.410188094,-0.400790483,-0.391876643,-0.383417608,-0.308419495,-0.260218126,-0.218351566,-0.172452356,-0.118196592,-0.054710894,0.01705433,0.095318068,0.178052011,0.599640548,0.952921248,1.215560207,1.406508082,1.406508082
7/10/2019,7/10/2019,,,-0.467877348,-0.455237051,-0.443234659,-0.431835061,-0.421004611,-0.410711083,-0.400923611,-0.391612646,-0.382749907,-0.374308331,-0.297492121,-0.245237975,-0.198542973,-0.147856694,-0.089274404,-0.022102064,0.052669457,0.133294163,0.217815319,0.642598529,0.994895285,1.255828298,1.445262957,1.445262957
7/11/2019,7/11/2019,,,-0.48679943,-0.473565084,-0.461011921,-0.449101514,-0.437797086,-0.427063454,-0.416866965,-0.407175441,-0.397958124,-0.389185624,-0.309565777,-0.255186298,-0.205981019,-0.152147209,-0.089899788,-0.018796285,0.059911087,0.144259712,0.232138454,0.666485769,1.018881559,1.276108406,1.461272015,1.461272015
7/12/2019,7/12/2019,,,-0.474753952,-0.46232274,-0.45048806,-0.439215023,-0.428470285,-0.41822198,-0.408439667,-0.399094277,-0.390158059,-0.381604527,-0.300701812,-0.240300614,-0.18291209,-0.120347656,-0.04977873,0.028720105,0.113665254,0.203041633,0.294791722,0.735575554,1.083789886,1.334723887,1.514241705,1.514241705
7/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
